product_code,branch_code,product_name,unit,quantity
10.L1.3060.4569.5,76,Gạch 30x60 MS 4569 Loại 1,Viên,957
10.L1.3060.4569.5,81,Gạch 30x60 MS 4569 Loại 1,Viên,741
10.L1.3060.4569.5,94,Gạch 30x60 MS 4569 Loại 1,Viên,2420
10.L1.3060.4571.1,2,Gạch 30x60 MS 4571 Loại 1,Viên,1368
10.L1.3060.4571.1,15,Gạch 30x60 MS 4571 Loại 1,Viên,2072
10.L1.3060.4571.2,1,Gạch 30x60 MS 4571 Loại 1,Viên,4026
10.L1.3060.4571.2,2,Gạch 30x60 MS 4571 Loại 1,Viên,1645
10.L1.3060.4571.2,8,Gạch 30x60 MS 4571 Loại 1,Viên,2086
10.L1.3060.4571.2,10,Gạch 30x60 MS 4571 Loại 1,Viên,1555
10.L1.3060.4571.2,12,Gạch 30x60 MS 4571 Loại 1,Viên,5936
10.L1.3060.4571.2,15,Gạch 30x60 MS 4571 Loại 1,Viên,3696
10.L1.3060.4571.2,18,Gạch 30x60 MS 4571 Loại 1,Viên,4559
10.L1.3060.4571.2,24,Gạch 30x60 MS 4571 Loại 1,Viên,1764
10.L1.3060.4571.2,49,Gạch 30x60 MS 4571 Loại 1,Viên,2082
10.L1.3060.4571.3,1,Gạch 30x60 MS 4571 Loại 1,Viên,1269
10.L1.3060.4571.3,2,Gạch 30x60 MS 4571 Loại 1,Viên,1428
10.L1.3060.4571.3,8,Gạch 30x60 MS 4571 Loại 1,Viên,24640
10.L1.3060.4571.3,10,Gạch 30x60 MS 4571 Loại 1,Viên,827
10.L1.3060.4571.3,11,Gạch 30x60 MS 4571 Loại 1,Viên,1446
10.L1.3060.4571.3,12,Gạch 30x60 MS 4571 Loại 1,Viên,2562
10.L1.3060.4571.3,14,Gạch 30x60 MS 4571 Loại 1,Viên,1172
10.L1.3060.4571.3,15,Gạch 30x60 MS 4571 Loại 1,Viên,3325
10.L1.3060.4571.3,17,Gạch 30x60 MS 4571 Loại 1,Viên,3607
10.L1.3060.4571.3,18,Gạch 30x60 MS 4571 Loại 1,Viên,2076
10.L1.3060.4571.3,22,Gạch 30x60 MS 4571 Loại 1,Viên,1154
10.L1.3060.4571.3,23,Gạch 30x60 MS 4571 Loại 1,Viên,3360
10.L1.3060.4571.3,24,Gạch 30x60 MS 4571 Loại 1,Viên,2204
10.L1.3060.4571.3,49,Gạch 30x60 MS 4571 Loại 1,Viên,1998
10.L1.3060.4571.4,1,Gạch 30x60 MS 4571 Loại 1,Viên,2103
10.L1.3060.4571.4,2,Gạch 30x60 MS 4571 Loại 1,Viên,4343
10.L1.3060.4571.4,8,Gạch 30x60 MS 4571 Loại 1,Viên,978
10.L1.3060.4571.4,11,Gạch 30x60 MS 4571 Loại 1,Viên,698
10.L1.3060.4571.4,13,Gạch 30x60 MS 4571 Loại 1,Viên,7504
10.L1.3060.4571.4,14,Gạch 30x60 MS 4571 Loại 1,Viên,598
10.L1.3060.4571.4,22,Gạch 30x60 MS 4571 Loại 1,Viên,2306
10.L1.3060.4571.4,23,Gạch 30x60 MS 4571 Loại 1,Viên,2108
10.L1.3060.4571.4,24,Gạch 30x60 MS 4571 Loại 1,Viên,1680
10.L1.3060.4571.4,49,Gạch 30x60 MS 4571 Loại 1,Viên,1443
10.L1.3060.4571.4,78,Gạch 30x60 MS 4571 Loại 1,Viên,1828
10.L1.3060.4571.4,95,Gạch 30x60 MS 4571 Loại 1,Viên,1615
10.L1.3060.4571.5,1,Gạch 30x60 MS 4571 Loại 1,Viên,336
10.L1.3060.4571.5,2,Gạch 30x60 MS 4571 Loại 1,Viên,4879
10.L1.3060.4571.5,10,Gạch 30x60 MS 4571 Loại 1,Viên,768
10.L1.3060.4571.5,11,Gạch 30x60 MS 4571 Loại 1,Viên,2187
10.L1.3060.4571.5,12,Gạch 30x60 MS 4571 Loại 1,Viên,3480
10.L1.3060.4571.5,14,Gạch 30x60 MS 4571 Loại 1,Viên,855
10.L1.3060.4571.5,15,Gạch 30x60 MS 4571 Loại 1,Viên,1476
10.L1.3060.4571.5,16,Gạch 30x60 MS 4571 Loại 1,Viên,917
10.L1.3060.4571.5,17,Gạch 30x60 MS 4571 Loại 1,Viên,1440
10.L1.3060.4571.5,18,Gạch 30x60 MS 4571 Loại 1,Viên,877
10.L1.3060.4571.5,20,Gạch 30x60 MS 4571 Loại 1,Viên,427
10.L1.3060.4571.5,22,Gạch 30x60 MS 4571 Loại 1,Viên,1925
10.L1.3060.4571.5,24,Gạch 30x60 MS 4571 Loại 1,Viên,1747
10.L1.3060.4571.5,49,Gạch 30x60 MS 4571 Loại 1,Viên,1152
10.L1.3060.4571.5,72,Gạch 30x60 MS 4571 Loại 1,Viên,14
10.L1.3060.4571.7,1,Gạch 30x60 MS 4571 Loại 1,Viên,1251
10.L1.3060.4571.7,8,Gạch 30x60 MS 4571 Loại 1,Viên,1250
10.L1.3060.4571.7,12,Gạch 30x60 MS 4571 Loại 1,Viên,1177
10.L1.3060.4571.7,14,Gạch 30x60 MS 4571 Loại 1,Viên,1562
10.L1.3060.4571.7,23,Gạch 30x60 MS 4571 Loại 1,Viên,1500
10.L1.3060.4571.7,24,Gạch 30x60 MS 4571 Loại 1,Viên,2376
10.L1.3060.4571.7,49,Gạch 30x60 MS 4571 Loại 1,Viên,1880
10.L1.3060.4571.7,72,Gạch 30x60 MS 4571 Loại 1,Viên,1904
10.L1.3060.4571.8,8,Gạch 30x60 MS 4571 Loại 1,Viên,14448
10.L1.3060.4571.8,12,Gạch 30x60 MS 4571 Loại 1,Viên,8960
10.L1.3060.4571.8,17,Gạch 30x60 MS 4571 Loại 1,Viên,2584
10.L1.3060.4571.8,18,Gạch 30x60 MS 4571 Loại 1,Viên,1123
10.L1.3060.4571.8,49,Gạch 30x60 MS 4571 Loại 1,Viên,1353
10.L1.3060.4571.9,1,Gạch 30x60 MS 4571 Loại 1,Viên,1671
10.L1.3060.4572.3,1,Gạch 30x60 MS 4572 Loại 1,Viên,266
10.L1.3060.4572.3,2,Gạch 30x60 MS 4572 Loại 1,Viên,262
10.L1.3060.4572.3,8,Gạch 30x60 MS 4572 Loại 1,Viên,140
10.L1.3060.4572.3,10,Gạch 30x60 MS 4572 Loại 1,Viên,242
10.L1.3060.4572.3,11,Gạch 30x60 MS 4572 Loại 1,Viên,476
10.L1.3060.4572.3,12,Gạch 30x60 MS 4572 Loại 1,Viên,448
10.L1.3060.4572.3,14,Gạch 30x60 MS 4572 Loại 1,Viên,315
10.L1.3060.4572.3,15,Gạch 30x60 MS 4572 Loại 1,Viên,406
10.L1.3060.4572.3,17,Gạch 30x60 MS 4572 Loại 1,Viên,739
10.L1.3060.4572.3,18,Gạch 30x60 MS 4572 Loại 1,Viên,466
10.L1.3060.4572.3,22,Gạch 30x60 MS 4572 Loại 1,Viên,434
10.L1.3060.4572.3,23,Gạch 30x60 MS 4572 Loại 1,Viên,224
10.L1.3060.4572.3,24,Gạch 30x60 MS 4572 Loại 1,Viên,474
10.L1.3060.4572.3,49,Gạch 30x60 MS 4572 Loại 1,Viên,285
10.L1.3060.4572.4,1,Gạch 30x60 MS 4572 Loại 1,Viên,382
10.L1.3060.4572.4,2,Gạch 30x60 MS 4572 Loại 1,Viên,377
10.L1.3060.4572.4,8,Gạch 30x60 MS 4572 Loại 1,Viên,260
10.L1.3060.4572.4,23,Gạch 30x60 MS 4572 Loại 1,Viên,317
10.L1.3060.4572.4,49,Gạch 30x60 MS 4572 Loại 1,Viên,408
10.L1.3060.4572.4,78,Gạch 30x60 MS 4572 Loại 1,Viên,605
10.L1.3060.4572.4,95,Gạch 30x60 MS 4572 Loại 1,Viên,469
10.L1.3060.4572.5,2,Gạch 30x60 MS 4572 Loại 1,Viên,3927
10.L1.3060.4572.5,8,Gạch 30x60 MS 4572 Loại 1,Viên,168
10.L1.3060.4572.5,10,Gạch 30x60 MS 4572 Loại 1,Viên,391
10.L1.3060.4572.5,11,Gạch 30x60 MS 4572 Loại 1,Viên,163
10.L1.3060.4572.5,12,Gạch 30x60 MS 4572 Loại 1,Viên,603
10.L1.3060.4572.5,13,Gạch 30x60 MS 4572 Loại 1,Viên,665
10.L1.3060.4572.5,14,Gạch 30x60 MS 4572 Loại 1,Viên,295
10.L1.3060.4572.5,15,Gạch 30x60 MS 4572 Loại 1,Viên,357
10.L1.3060.4572.5,16,Gạch 30x60 MS 4572 Loại 1,Viên,112
10.L1.3060.4572.5,17,Gạch 30x60 MS 4572 Loại 1,Viên,398
10.L1.3060.4572.5,18,Gạch 30x60 MS 4572 Loại 1,Viên,373
10.L1.3060.4572.5,20,Gạch 30x60 MS 4572 Loại 1,Viên,84
10.L1.3060.4572.5,22,Gạch 30x60 MS 4572 Loại 1,Viên,202
10.L1.3060.4572.5,24,Gạch 30x60 MS 4572 Loại 1,Viên,341
10.L1.3060.4572.5,49,Gạch 30x60 MS 4572 Loại 1,Viên,232
10.L1.3060.4572.5,72,Gạch 30x60 MS 4572 Loại 1,Viên,14
10.L1.3060.4572.5,78,Gạch 30x60 MS 4572 Loại 1,Viên,1437
10.L1.3060.4572.5,95,Gạch 30x60 MS 4572 Loại 1,Viên,588
10.L1.3060.4572.7,1,Gạch 30x60 MS 4572 Loại 1,Viên,368
10.L1.3060.4572.7,12,Gạch 30x60 MS 4572 Loại 1,Viên,243
10.L1.3060.4572.7,14,Gạch 30x60 MS 4572 Loại 1,Viên,269
10.L1.3060.4572.7,17,Gạch 30x60 MS 4572 Loại 1,Viên,357
10.L1.3060.4572.7,18,Gạch 30x60 MS 4572 Loại 1,Viên,162
10.L1.3060.4572.7,23,Gạch 30x60 MS 4572 Loại 1,Viên,168
10.L1.3060.4572.7,24,Gạch 30x60 MS 4572 Loại 1,Viên,252
10.L1.3060.4572.7,49,Gạch 30x60 MS 4572 Loại 1,Viên,431
10.L1.3060.4572.7,72,Gạch 30x60 MS 4572 Loại 1,Viên,1904
10.L1.3060.4572.7,78,Gạch 30x60 MS 4572 Loại 1,Viên,1120
10.L1.3060.4572.7,95,Gạch 30x60 MS 4572 Loại 1,Viên,1084
10.L1.3060.4572.9,1,Gạch 30x60 MS 4572 Loại 1,Viên,408
10.L1.3060.4572.9,2,Gạch 30x60 MS 4572 Loại 1,Viên,252
10.L1.3060.4572.9,12,Gạch 30x60 MS 4572 Loại 1,Viên,252
10.L1.3060.4572.9,14,Gạch 30x60 MS 4572 Loại 1,Viên,242
10.L1.3060.4572.9,23,Gạch 30x60 MS 4572 Loại 1,Viên,175
10.L1.3060.4572.9,49,Gạch 30x60 MS 4572 Loại 1,Viên,439
10.L1.3060.4573.1,12,Gạch 30x60 MS 4573 Loại 1,Viên,2912
10.L1.3060.4573.1,15,Gạch 30x60 MS 4573 Loại 1,Viên,1119
10.L1.3060.4573.1,17,Gạch 30x60 MS 4573 Loại 1,Viên,2649
10.L1.3060.4573.1,18,Gạch 30x60 MS 4573 Loại 1,Viên,680
10.L1.3060.4573.1,24,Gạch 30x60 MS 4573 Loại 1,Viên,700
10.L1.3060.4573.1,49,Gạch 30x60 MS 4573 Loại 1,Viên,1516
10.L1.3060.4573.3,1,Gạch 30x60 MS 4573 Loại 1,Viên,1340
10.L1.3060.4573.3,2,Gạch 30x60 MS 4573 Loại 1,Viên,1004
10.L1.3060.4573.3,8,Gạch 30x60 MS 4573 Loại 1,Viên,1214
10.L1.3060.4573.3,10,Gạch 30x60 MS 4573 Loại 1,Viên,972
10.L1.3060.4573.3,11,Gạch 30x60 MS 4573 Loại 1,Viên,1068
10.L1.3060.4573.3,12,Gạch 30x60 MS 4573 Loại 1,Viên,1240
10.L1.3060.4573.3,14,Gạch 30x60 MS 4573 Loại 1,Viên,1176
10.L1.3060.4573.3,15,Gạch 30x60 MS 4573 Loại 1,Viên,1069
10.L1.3060.4573.3,17,Gạch 30x60 MS 4573 Loại 1,Viên,1558
10.L1.3060.4573.3,18,Gạch 30x60 MS 4573 Loại 1,Viên,931
10.L1.3060.4573.3,22,Gạch 30x60 MS 4573 Loại 1,Viên,1237
10.L1.3060.4573.3,23,Gạch 30x60 MS 4573 Loại 1,Viên,1182
10.L1.3060.4573.3,24,Gạch 30x60 MS 4573 Loại 1,Viên,1395
10.L1.3060.4573.3,49,Gạch 30x60 MS 4573 Loại 1,Viên,1453
10.L1.3060.4573.4,17,Gạch 30x60 MS 4573 Loại 1,Viên,518
10.L1.3060.4573.4,18,Gạch 30x60 MS 4573 Loại 1,Viên,392
10.L1.3060.4573.4,23,Gạch 30x60 MS 4573 Loại 1,Viên,6720
10.L1.3060.4573.4,24,Gạch 30x60 MS 4573 Loại 1,Viên,1172
10.L1.3060.4573.5,1,Gạch 30x60 MS 4573 Loại 1,Viên,625
10.L1.3060.4573.5,2,Gạch 30x60 MS 4573 Loại 1,Viên,947
10.L1.3060.4573.5,8,Gạch 30x60 MS 4573 Loại 1,Viên,989
10.L1.3060.4573.5,10,Gạch 30x60 MS 4573 Loại 1,Viên,651
10.L1.3060.4573.5,11,Gạch 30x60 MS 4573 Loại 1,Viên,994
10.L1.3060.4573.5,12,Gạch 30x60 MS 4573 Loại 1,Viên,2026
10.L1.3060.4573.5,13,Gạch 30x60 MS 4573 Loại 1,Viên,2529
10.L1.3060.4573.5,14,Gạch 30x60 MS 4573 Loại 1,Viên,1110
10.L1.3060.4573.5,15,Gạch 30x60 MS 4573 Loại 1,Viên,766
10.L1.3060.4573.5,16,Gạch 30x60 MS 4573 Loại 1,Viên,520
10.L1.3060.4573.5,17,Gạch 30x60 MS 4573 Loại 1,Viên,1727
10.L1.3060.4573.5,18,Gạch 30x60 MS 4573 Loại 1,Viên,802
10.L1.3060.4573.5,20,Gạch 30x60 MS 4573 Loại 1,Viên,742
10.L1.3060.4573.5,22,Gạch 30x60 MS 4573 Loại 1,Viên,1020
10.L1.3060.4573.5,23,Gạch 30x60 MS 4573 Loại 1,Viên,1293
10.L1.3060.4573.5,24,Gạch 30x60 MS 4573 Loại 1,Viên,592
10.L1.3060.4573.5,49,Gạch 30x60 MS 4573 Loại 1,Viên,936
10.L1.3060.4573.5,72,Gạch 30x60 MS 4573 Loại 1,Viên,14
10.L1.3060.4573.5,78,Gạch 30x60 MS 4573 Loại 1,Viên,4147
10.L1.3060.4573.5,95,Gạch 30x60 MS 4573 Loại 1,Viên,1680
10.L1.3060.4573.6,1,Gạch 30x60 MS 4573 Loại 1,Viên,1620
10.L1.3060.4573.6,8,Gạch 30x60 MS 4573 Loại 1,Viên,1166
10.L1.3060.4573.6,10,Gạch 30x60 MS 4573 Loại 1,Viên,1381
10.L1.3060.4573.6,11,Gạch 30x60 MS 4573 Loại 1,Viên,614
10.L1.3060.4573.6,12,Gạch 30x60 MS 4573 Loại 1,Viên,767
10.L1.3060.4573.6,13,Gạch 30x60 MS 4573 Loại 1,Viên,1540
10.L1.3060.4573.6,14,Gạch 30x60 MS 4573 Loại 1,Viên,2053
10.L1.3060.4573.6,15,Gạch 30x60 MS 4573 Loại 1,Viên,1600
10.L1.3060.4573.6,16,Gạch 30x60 MS 4573 Loại 1,Viên,280
10.L1.3060.4573.6,17,Gạch 30x60 MS 4573 Loại 1,Viên,2267
10.L1.3060.4573.6,18,Gạch 30x60 MS 4573 Loại 1,Viên,743
10.L1.3060.4573.6,22,Gạch 30x60 MS 4573 Loại 1,Viên,1716
10.L1.3060.4573.6,23,Gạch 30x60 MS 4573 Loại 1,Viên,2226
10.L1.3060.4573.6,24,Gạch 30x60 MS 4573 Loại 1,Viên,903
10.L1.3060.4573.6,49,Gạch 30x60 MS 4573 Loại 1,Viên,1080
10.L1.3060.4573.6,72,Gạch 30x60 MS 4573 Loại 1,Viên,1904
10.L1.3060.4573.6,78,Gạch 30x60 MS 4573 Loại 1,Viên,1787
10.L1.3060.4573.6,95,Gạch 30x60 MS 4573 Loại 1,Viên,1780
10.L1.3060.4573.7,2,Gạch 30x60 MS 4573 Loại 1,Viên,2436
10.L1.3060.4573.7,8,Gạch 30x60 MS 4573 Loại 1,Viên,182
10.L1.3060.4573.7,11,Gạch 30x60 MS 4573 Loại 1,Viên,798
10.L1.3060.4573.7,12,Gạch 30x60 MS 4573 Loại 1,Viên,710
10.L1.3060.4573.7,13,Gạch 30x60 MS 4573 Loại 1,Viên,560
10.L1.3060.4573.7,17,Gạch 30x60 MS 4573 Loại 1,Viên,689
10.L1.3060.4573.7,22,Gạch 30x60 MS 4573 Loại 1,Viên,900
10.L1.3060.4573.7,23,Gạch 30x60 MS 4573 Loại 1,Viên,1199
10.L1.3060.4573.7,24,Gạch 30x60 MS 4573 Loại 1,Viên,1960
10.L1.3060.4573.7,78,Gạch 30x60 MS 4573 Loại 1,Viên,1498
10.L1.3060.4573.8,1,Gạch 30x60 MS 4573 Loại 1,Viên,1526
10.L1.3060.4573.8,10,Gạch 30x60 MS 4573 Loại 1,Viên,1344
10.L1.3060.4573.8,49,Gạch 30x60 MS 4573 Loại 1,Viên,2259
10.L1.3060.4573.9,2,Gạch 30x60 MS 4573 Loại 1,Viên,1281
10.L1.3060.4573.9,24,Gạch 30x60 MS 4573 Loại 1,Viên,1008
10.L1.3060.4601.1,59,Gạch 30x60 MS 4601 Loại 1,Viên,5026
10.L1.3060.4601.2,59,Gạch 30x60 MS 4601 Loại 1,Viên,31360
10.L1.3060.4601.4,50,Gạch 30x60 MS 4601 Loại 1,Viên,666
10.L1.3060.4601.4,59,Gạch 30x60 MS 4601 Loại 1,Viên,26880
10.L1.3060.4601.4,60,Gạch 30x60 MS 4601 Loại 1,Viên,672
10.L1.3060.4601.4,61,Gạch 30x60 MS 4601 Loại 1,Viên,17920
10.L1.3060.4601.4,63,Gạch 30x60 MS 4601 Loại 1,Viên,3696
10.L1.3060.4601.4,67,Gạch 30x60 MS 4601 Loại 1,Viên,665
10.L1.3060.4601.4,69,Gạch 30x60 MS 4601 Loại 1,Viên,8672
10.L1.3060.4601.4,70,Gạch 30x60 MS 4601 Loại 1,Viên,1468
10.L1.3060.4601.4,71,Gạch 30x60 MS 4601 Loại 1,Viên,294
10.L1.3060.4601.4,72,Gạch 30x60 MS 4601 Loại 1,Viên,518
10.L1.3060.4601.4,73,Gạch 30x60 MS 4601 Loại 1,Viên,765
10.L1.3060.4601.4,75,Gạch 30x60 MS 4601 Loại 1,Viên,1271
10.L1.3060.4601.4,76,Gạch 30x60 MS 4601 Loại 1,Viên,1813
10.L1.3060.4601.4,79,Gạch 30x60 MS 4601 Loại 1,Viên,1117
10.L1.3060.4601.4,81,Gạch 30x60 MS 4601 Loại 1,Viên,3696
10.L1.3060.4601.6,1,Gạch 30x60 MS 4601 Loại 1,Viên,2331
10.L1.3060.4601.6,50,Gạch 30x60 MS 4601 Loại 1,Viên,5895
10.L1.3060.4601.6,59,Gạch 30x60 MS 4601 Loại 1,Viên,5516
10.L1.3060.4601.6,60,Gạch 30x60 MS 4601 Loại 1,Viên,2853
10.L1.3060.4601.6,61,Gạch 30x60 MS 4601 Loại 1,Viên,3811
10.L1.3060.4601.6,63,Gạch 30x60 MS 4601 Loại 1,Viên,11346
10.L1.3060.4601.6,64,Gạch 30x60 MS 4601 Loại 1,Viên,2303
10.L1.3060.4601.6,65,Gạch 30x60 MS 4601 Loại 1,Viên,3129
10.L1.3060.4601.6,67,Gạch 30x60 MS 4601 Loại 1,Viên,5459
10.L1.3060.4601.6,69,Gạch 30x60 MS 4601 Loại 1,Viên,8519
10.L1.3060.4601.6,70,Gạch 30x60 MS 4601 Loại 1,Viên,5642
10.L1.3060.4601.6,71,Gạch 30x60 MS 4601 Loại 1,Viên,3482
10.L1.3060.4601.6,72,Gạch 30x60 MS 4601 Loại 1,Viên,2971
10.L1.3060.4601.6,73,Gạch 30x60 MS 4601 Loại 1,Viên,6625
10.L1.3060.4601.6,75,Gạch 30x60 MS 4601 Loại 1,Viên,5641
10.L1.3060.4601.6,76,Gạch 30x60 MS 4601 Loại 1,Viên,2626
10.L1.3060.4601.6,81,Gạch 30x60 MS 4601 Loại 1,Viên,1095
10.L1.3060.4601.6,94,Gạch 30x60 MS 4601 Loại 1,Viên,3723
10.L1.3060.4601.7,50,Gạch 30x60 MS 4601 Loại 1,Viên,992
10.L1.3060.4601.7,57,Gạch 30x60 MS 4601 Loại 1,Viên,1400
10.L1.3060.4601.7,61,Gạch 30x60 MS 4601 Loại 1,Viên,1176
10.L1.3060.4601.7,63,Gạch 30x60 MS 4601 Loại 1,Viên,2108
10.L1.3060.4601.7,65,Gạch 30x60 MS 4601 Loại 1,Viên,896
10.L1.3060.4601.7,73,Gạch 30x60 MS 4601 Loại 1,Viên,3173
10.L1.3060.4601.7,76,Gạch 30x60 MS 4601 Loại 1,Viên,1228
10.L1.3060.4601.8,1,Gạch 30x60 MS 4601 Loại 1,Viên,2611
10.L1.3060.4601.8,50,Gạch 30x60 MS 4601 Loại 1,Viên,8644
10.L1.3060.4601.8,59,Gạch 30x60 MS 4601 Loại 1,Viên,10771
10.L1.3060.4601.8,60,Gạch 30x60 MS 4601 Loại 1,Viên,3271
10.L1.3060.4601.8,61,Gạch 30x60 MS 4601 Loại 1,Viên,6152
10.L1.3060.4601.8,63,Gạch 30x60 MS 4601 Loại 1,Viên,4681
10.L1.3060.4601.8,64,Gạch 30x60 MS 4601 Loại 1,Viên,4117
10.L1.3060.4601.8,65,Gạch 30x60 MS 4601 Loại 1,Viên,7529
10.L1.3060.4601.8,67,Gạch 30x60 MS 4601 Loại 1,Viên,4416
10.L1.3060.4601.8,69,Gạch 30x60 MS 4601 Loại 1,Viên,3210
10.L1.3060.4601.8,70,Gạch 30x60 MS 4601 Loại 1,Viên,3372
10.L1.3060.4601.8,71,Gạch 30x60 MS 4601 Loại 1,Viên,4467
10.L1.3060.4601.8,72,Gạch 30x60 MS 4601 Loại 1,Viên,6878
10.L1.3060.4601.8,73,Gạch 30x60 MS 4601 Loại 1,Viên,5445
10.L1.3060.4601.8,75,Gạch 30x60 MS 4601 Loại 1,Viên,6654
10.L1.3060.4601.8,76,Gạch 30x60 MS 4601 Loại 1,Viên,9877
10.L1.3060.4601.8,79,Gạch 30x60 MS 4601 Loại 1,Viên,2189
10.L1.3060.4601.8,81,Gạch 30x60 MS 4601 Loại 1,Viên,8816
10.L1.3060.4601.8,94,Gạch 30x60 MS 4601 Loại 1,Viên,7412
10.L1.3060.4601.9,59,Gạch 30x60 MS 4601 Loại 1,Viên,10080
10.L1.3060.4602.4,1,Gạch 30x60 MS 4602 Loại 1,Viên,812
10.L1.3060.4602.4,50,Gạch 30x60 MS 4602 Loại 1,Viên,212
10.L1.3060.4602.4,61,Gạch 30x60 MS 4602 Loại 1,Viên,453
10.L1.3060.4602.4,64,Gạch 30x60 MS 4602 Loại 1,Viên,251
10.L1.3060.4602.4,67,Gạch 30x60 MS 4602 Loại 1,Viên,896
10.L1.3060.4602.4,70,Gạch 30x60 MS 4602 Loại 1,Viên,980
10.L1.3060.4602.4,71,Gạch 30x60 MS 4602 Loại 1,Viên,523
10.L1.3060.4602.4,72,Gạch 30x60 MS 4602 Loại 1,Viên,196
10.L1.3060.4602.4,73,Gạch 30x60 MS 4602 Loại 1,Viên,1073
10.L1.3060.4602.4,76,Gạch 30x60 MS 4602 Loại 1,Viên,66
10.L1.3060.4602.4,81,Gạch 30x60 MS 4602 Loại 1,Viên,14
10.L1.3060.4602.6,50,Gạch 30x60 MS 4602 Loại 1,Viên,513
10.L1.3060.4602.6,59,Gạch 30x60 MS 4602 Loại 1,Viên,515
10.L1.3060.4602.6,60,Gạch 30x60 MS 4602 Loại 1,Viên,196
10.L1.3060.4602.6,61,Gạch 30x60 MS 4602 Loại 1,Viên,287
10.L1.3060.4602.6,65,Gạch 30x60 MS 4602 Loại 1,Viên,700
10.L1.3060.4602.6,67,Gạch 30x60 MS 4602 Loại 1,Viên,805
10.L1.3060.4602.6,69,Gạch 30x60 MS 4602 Loại 1,Viên,725
10.L1.3060.4602.6,70,Gạch 30x60 MS 4602 Loại 1,Viên,140
10.L1.3060.4602.6,71,Gạch 30x60 MS 4602 Loại 1,Viên,392
10.L1.3060.4602.6,73,Gạch 30x60 MS 4602 Loại 1,Viên,770
10.L1.3060.4602.6,75,Gạch 30x60 MS 4602 Loại 1,Viên,1120
10.L1.3060.4602.6,76,Gạch 30x60 MS 4602 Loại 1,Viên,254
10.L1.3060.4602.6,94,Gạch 30x60 MS 4602 Loại 1,Viên,560
10.L1.3060.4602.7,59,Gạch 30x60 MS 4602 Loại 1,Viên,299
10.L1.3060.4602.7,72,Gạch 30x60 MS 4602 Loại 1,Viên,98
10.L1.3060.4602.8,50,Gạch 30x60 MS 4602 Loại 1,Viên,645
10.L1.3060.4602.8,59,Gạch 30x60 MS 4602 Loại 1,Viên,671
10.L1.3060.4602.8,60,Gạch 30x60 MS 4602 Loại 1,Viên,491
10.L1.3060.4602.8,61,Gạch 30x60 MS 4602 Loại 1,Viên,419
10.L1.3060.4602.8,63,Gạch 30x60 MS 4602 Loại 1,Viên,385
10.L1.3060.4602.8,64,Gạch 30x60 MS 4602 Loại 1,Viên,728
10.L1.3060.4602.8,65,Gạch 30x60 MS 4602 Loại 1,Viên,712
10.L1.3060.4602.8,67,Gạch 30x60 MS 4602 Loại 1,Viên,755
10.L1.3060.4602.8,69,Gạch 30x60 MS 4602 Loại 1,Viên,450
10.L1.3060.4602.8,70,Gạch 30x60 MS 4602 Loại 1,Viên,821
10.L1.3060.4602.8,71,Gạch 30x60 MS 4602 Loại 1,Viên,472
10.L1.3060.4602.8,72,Gạch 30x60 MS 4602 Loại 1,Viên,403
10.L1.3060.4602.8,73,Gạch 30x60 MS 4602 Loại 1,Viên,648
10.L1.3060.4602.8,75,Gạch 30x60 MS 4602 Loại 1,Viên,350
10.L1.3060.4602.8,76,Gạch 30x60 MS 4602 Loại 1,Viên,42
10.L1.3060.4602.8,79,Gạch 30x60 MS 4602 Loại 1,Viên,733
10.L1.3060.4602.8,81,Gạch 30x60 MS 4602 Loại 1,Viên,135
10.L1.3060.4602.8,94,Gạch 30x60 MS 4602 Loại 1,Viên,327
10.L1.3060.4603.3,63,Gạch 30x60 MS 4603 Loại 1,Viên,322
10.L1.3060.4603.3,65,Gạch 30x60 MS 4603 Loại 1,Viên,633
10.L1.3060.4603.4,69,Gạch 30x60 MS 4603 Loại 1,Viên,649
10.L1.3060.4603.4,71,Gạch 30x60 MS 4603 Loại 1,Viên,366
10.L1.3060.4603.4,76,Gạch 30x60 MS 4603 Loại 1,Viên,511
10.L1.3060.4603.4,79,Gạch 30x60 MS 4603 Loại 1,Viên,151
10.L1.3060.4603.6,50,Gạch 30x60 MS 4603 Loại 1,Viên,1266
10.L1.3060.4603.6,59,Gạch 30x60 MS 4603 Loại 1,Viên,1936
10.L1.3060.4603.6,60,Gạch 30x60 MS 4603 Loại 1,Viên,601
10.L1.3060.4603.6,61,Gạch 30x60 MS 4603 Loại 1,Viên,1350
10.L1.3060.4603.6,63,Gạch 30x60 MS 4603 Loại 1,Viên,3894
10.L1.3060.4603.6,64,Gạch 30x60 MS 4603 Loại 1,Viên,745
10.L1.3060.4603.6,65,Gạch 30x60 MS 4603 Loại 1,Viên,798
10.L1.3060.4603.6,67,Gạch 30x60 MS 4603 Loại 1,Viên,1599
10.L1.3060.4603.6,69,Gạch 30x60 MS 4603 Loại 1,Viên,1460
10.L1.3060.4603.6,70,Gạch 30x60 MS 4603 Loại 1,Viên,1180
10.L1.3060.4603.6,71,Gạch 30x60 MS 4603 Loại 1,Viên,1036
10.L1.3060.4603.6,72,Gạch 30x60 MS 4603 Loại 1,Viên,834
10.L1.3060.4603.6,73,Gạch 30x60 MS 4603 Loại 1,Viên,986
10.L1.3060.4603.6,75,Gạch 30x60 MS 4603 Loại 1,Viên,1561
